feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,class
-4.264088,-7.5402045,18.185238,9.008326,-5.2833548,0.020279186,-2.3095875,5.6554623,-12.095673,-11.127945,meningioma
-12.368083,-15.408588,17.343246,9.131682,-5.765641,-1.4524343,-1.9307386,4.283475,-7.781701,-8.415838,meningioma
-10.646425,-16.349068,16.443409,7.3730874,-5.5222116,-3.9659605,-3.965602,2.6977694,-10.116282,-7.7429047,meningioma
-9.507316,1.1821432,7.0998554,1.2842934,-0.86229205,-1.6552294,-22.215574,5.819846,3.6193495,-0.60621065,meningioma
-10.121768,11.26729,3.7494607,-0.899332,1.4504731,-5.596345,-25.589645,11.758836,5.145935,4.2593412,meningioma
-21.769552,19.388931,-10.159825,-1.7133687,-0.22034274,-6.522528,-19.703846,9.998294,4.3602643,1.2527156,meningioma
-7.4905167,-3.107525,7.500133,10.640649,-4.3317084,3.198794,-7.289112,0.22947851,0.5390597,-18.822947,meningioma
-17.573467,2.7139757,4.668303,26.548893,-6.04792,16.714771,4.079424,7.960092,15.216811,6.559447,meningioma
1.5711174,-7.016392,5.1169443,-14.827127,-7.108436,-6.918855,-4.412983,-2.2079246,2.362455,10.864487,meningioma
10.177414,-16.295206,-0.78320676,15.832466,-8.519726,-5.0242605,1.7763948,-7.4233384,-5.076778,-23.569698,meningioma
14.156371,-16.682682,-0.22174087,14.591614,-8.925153,-6.16045,6.1514053,-7.359246,-1.3068328,-25.293606,meningioma
25.068308,-19.826603,-0.6994058,17.572021,-8.542045,-9.336936,5.66177,-5.451925,-0.6035035,-21.63545,meningioma
10.984178,-28.314667,-3.3191445,11.699863,-6.6847024,-11.25028,8.483579,-3.963577,4.536978,-18.447145,meningioma
7.104992,-33.16952,-1.5717908,9.666359,-3.8396406,-11.780512,6.8571973,-1.4851663,6.5315695,-15.318228,meningioma
-31.493994,23.62362,-22.993166,1.1302476,-19.114761,-0.34301776,-2.4028118,7.8084583,4.614342,1.5685903,meningioma
-19.058565,8.781006,4.4028673,24.542543,-2.866229,11.848415,9.547962,11.467148,22.127195,6.5948195,meningioma
-17.074553,12.558813,-1.1629273,20.679623,8.541932,8.114845,-2.4188147,4.3796206,10.108003,0.47457793,meningioma
-15.373704,7.4302864,4.047043,16.812248,6.565642,8.312249,-4.987994,8.8735485,3.963288,-3.2280092,meningioma
-17.068672,-2.2421186,6.36525,9.753793,-1.1185734,4.7537694,-11.550376,7.2580137,-2.797155,-5.7214184,meningioma
-13.208875,-5.4015393,10.213162,12.002646,-1.555852,4.184902,-11.494072,5.228393,-2.362682,-4.755796,meningioma
10.568126,6.387255,-2.6493747,16.766743,5.769875,-9.341766,-13.645604,7.0497446,7.703219,9.517838,meningioma
14.806247,-2.8015132,2.7938597,11.062554,2.3912241,-9.120094,-16.282091,8.082219,0.5395707,7.6622624,meningioma
12.176359,-8.351872,1.4771482,8.297674,2.3650439,-13.065627,-13.760238,3.499963,-1.4099195,6.3355346,meningioma
-9.080506,-14.542868,9.891359,5.729213,0.9572735,-7.5275097,-7.9320016,5.5218725,-8.522724,4.8213882,meningioma
-5.8228292,-10.4250145,12.627715,7.793957,2.0357497,-5.0924425,-6.68311,6.023727,-7.818343,4.3058662,meningioma
-4.1207857,-7.2612634,12.990043,9.576829,3.9789422,-4.7088547,-6.395343,5.5760717,-7.5938215,4.009852,meningioma
-6.152904,8.9844885,24.073511,-8.487843,7.7584524,-9.432794,-1.5849569,11.981019,4.0421615,0.05864162,meningioma
-9.523209,-3.8249876,9.811976,7.660559,3.2613325,-2.9074721,-7.9705215,4.7776704,-9.350793,2.6851957,meningioma
-1.6755078,11.843422,5.7082233,19.016226,8.98464,5.4360523,-5.1771803,9.691053,1.8049841,-5.690612,meningioma
-0.97363764,8.352669,8.284608,16.955761,4.7189054,4.398336,-6.516906,9.70681,-2.4683986,-5.5089493,meningioma
4.832505,4.702375,12.246471,17.273367,1.8604282,3.2837868,-7.1293545,9.139815,-8.49569,-6.2445803,meningioma
2.3091097,3.7571976,4.143247,-3.0263145,-3.0436316,-1.8840016,9.369904,-3.5815732,-0.9843187,15.274112,meningioma
-6.0450993,-1.4078295,1.1557474,-5.23491,0.46703762,-0.869593,4.470666,-5.0423713,1.6131752,15.644447,meningioma
-45.23428,3.8583121,-6.0680513,-4.3065176,4.6296372,-4.2253265,-1.7288144,-10.5863905,-3.5253673,1.7234446,meningioma
-0.48870906,-5.600087,-1.6279176,-6.4827714,4.2718387,2.8287985,4.9064775,-7.702465,3.611662,16.67756,meningioma
-4.4399447,-7.961643,-1.7153479,-7.470163,4.3145103,3.0104814,3.262029,-6.7922854,3.3518763,15.061859,meningioma
-12.254628,2.9687965,0.40548426,16.188099,1.3619576,5.055814,-5.202281,8.747014,5.9706626,4.7147393,meningioma
1.9571965,17.516504,3.8197043,25.135782,12.611134,9.020959,-0.92688364,5.8057156,0.84746873,-3.6529832,meningioma
-2.574628,8.114288,8.90442,16.293856,6.995204,4.2832017,-3.3964615,9.747404,-3.9528286,-7.005078,meningioma
13.213582,11.740182,14.339837,15.268596,1.8712448,3.8619354,-3.9054549,11.111588,-5.5037003,-9.846908,meningioma
-13.882769,-12.030064,13.400358,8.079879,-3.0649846,0.026030019,-5.0403285,4.862197,-7.440611,-5.121141,meningioma
-29.886244,19.415575,-9.417362,-3.93483,5.790566,-4.1317353,-4.07547,-14.309992,-5.511937,2.9575233,meningioma
9.828815,13.993259,15.824642,7.2633123,8.5216,1.9024488,-3.1116602,3.6990457,-0.24489155,-0.22254251,meningioma
13.316539,-4.2190137,10.816456,-3.6899529,-9.435773,0.15729283,-3.3790486,-1.3974444,-1.3130563,-0.65731955,meningioma
11.402469,-8.679988,5.8695545,-4.0723014,-6.9454837,2.7875679,-4.025943,-5.410699,1.9322629,2.0237453,meningioma
4.4341726,-14.819586,2.6083364,-3.839782,-4.1202016,4.9788938,-4.516662,-6.951131,3.5970836,4.480738,meningioma
4.9404507,-5.7514563,13.574316,7.118612,-7.8205276,-4.224685,-16.115488,4.015997,-8.84503,-7.784535,meningioma
4.6202216,-10.719107,12.614404,2.3771193,-13.014204,-8.41485,-11.852945,-2.4216423,-7.5677047,-9.867469,meningioma
-12.421319,-7.7238464,13.095546,7.1565304,3.9619277,0.70282423,0.86188626,4.8977857,-3.4572306,-5.3994217,meningioma
-35.342827,16.189587,-11.440989,-3.6306329,3.4117312,-2.2530959,-4.982083,-11.763312,-2.5041072,3.5662897,meningioma
-6.786876,-0.6746506,11.244781,7.9786406,1.316986,1.2023878,-0.17001067,6.2910876,-5.257175,-8.655206,meningioma
-8.062813,2.0887015,8.880094,6.8683977,1.1258621,1.6893047,-0.296736,6.391756,-4.246418,-9.35578,meningioma
-9.429773,0.891011,7.8366823,6.5791097,6.2250853,-6.9290304,-2.8102825,-3.464897,-11.7233,5.014034,meningioma
-5.314194,-2.126138,12.213378,7.194033,7.716083,-7.011113,0.50631213,-0.42356834,-8.305387,5.59751,meningioma
-10.688775,-6.53472,10.563029,4.241916,5.1513634,-8.971073,-1.4742382,1.2659416,-7.4334354,6.4155626,meningioma
-2.7157419,-12.613546,13.19643,4.7542005,-6.1690836,-1.5371618,-3.346002,0.6506972,-2.4591503,-9.826203,meningioma
-5.2959795,-9.95995,13.081215,5.317694,-4.6112013,-0.103496544,-2.1211367,1.0422134,-3.4795258,-10.761012,meningioma
-4.770719,-4.9872994,13.448868,5.383193,-1.2793422,0.8122411,-0.60885847,2.0127242,-2.690647,-14.3935175,meningioma
-34.113224,19.284447,-15.82219,-2.9248788,-1.1925327,-0.35764864,-6.5727363,-7.5954585,1.2185869,5.0550838,meningioma
-5.2905006,0.63023984,14.092456,6.151491,3.7961235,0.8636413,-0.052271385,1.6286588,-2.3163352,-14.696929,meningioma
-7.450001,8.431393,9.731557,5.40336,9.582936,-0.5817647,-1.2589315,-1.5742273,-2.570063,-9.860355,meningioma
6.1899257,1.0921464,-17.064522,12.51173,-4.9699316,-6.8166,-5.4012914,1.6687171,11.1237,-25.584852,meningioma
3.8084288,1.3437587,-16.34621,14.75378,-7.4073687,-5.9112196,-5.9198384,3.2152123,13.04358,-23.253723,meningioma
5.4243207,2.9021904,-15.760736,18.06513,-11.477769,-4.9003916,-7.6887345,3.883148,12.8246975,-22.97993,meningioma
-5.75849,5.6295977,-5.457239,15.090186,-16.457644,2.7528296,-12.569781,7.8706765,15.872316,-19.662024,meningioma
-15.505525,11.156977,-3.359866,6.982272,-13.496906,1.1054974,-13.037451,10.489547,13.009475,-16.360693,meningioma
-26.355852,28.023247,-19.037199,4.094815,-4.38363,-2.425322,-6.8882284,-5.2957253,9.807068,6.864355,meningioma
-32.30668,12.18322,-2.1445765,4.199849,7.0988207,-0.9683146,-1.4090539,-1.0397776,9.766863,-0.4640281,meningioma
-29.598888,16.532925,-4.3482323,5.0176086,4.574115,-0.7923613,-2.54771,0.23038776,11.195754,0.3661736,meningioma
-31.173698,16.999725,-6.9874573,5.186326,0.93869823,-1.0499638,-3.411485,0.7252198,11.262009,0.9001441,meningioma
-22.189342,18.652222,-0.06824011,-4.2865586,14.753074,-9.088919,-9.7797165,-11.156097,-6.722512,-1.589183,meningioma
-29.655922,23.411491,-15.666998,4.9400535,-6.491121,-1.7965229,-4.662433,-1.9579104,8.504739,1.9472287,meningioma
-27.72667,28.629608,-21.850716,4.159641,-13.882995,-0.71100765,-4.542941,0.6745498,6.210182,2.070727,meningioma
-30.746183,27.681042,-24.759768,2.4513683,-23.73579,1.769356,-3.6073303,9.037595,3.434732,0.88062567,meningioma
-30.228113,13.465449,-5.4561276,-2.1475775,5.7896304,-3.071063,-15.168777,-0.14402781,1.4931685,0.43642798,meningioma
-28.998756,14.468076,-6.34973,-1.7042266,3.98063,-3.293726,-17.348387,1.3613415,3.1896555,-0.123669095,meningioma
-28.110584,15.95262,-8.054116,-1.4168372,1.9629756,-3.7965693,-18.687838,1.4708012,4.1458135,-0.2462797,meningioma
-32.80638,16.030392,-13.473846,-0.60872954,-3.4657197,-3.882114,-17.62609,2.463235,4.6952386,0.2827749,meningioma
-34.22401,18.043362,-17.783867,-0.341452,-8.989465,-3.422943,-14.283681,5.5910954,5.24027,0.4590146,meningioma
-31.125708,24.59927,-23.642006,-0.09427015,-18.37531,-2.3556128,-10.465014,10.89953,4.6348996,-0.97247165,meningioma
-26.541708,17.598398,-3.6693904,-2.1727889,14.788587,-6.679113,-11.835131,-12.304544,-4.955014,-0.21301375,meningioma
-24.749514,22.557518,-7.5894465,0.11596334,15.226984,-4.4817567,-12.431221,-16.063782,1.1508325,2.1004298,meningioma
-28.02945,18.905663,-5.7013316,-0.28276142,16.432718,-4.906264,-9.483997,-17.360798,-1.1141275,0.61512935,meningioma
-42.50318,3.3010025,-2.782217,3.5387142,-0.068341404,-0.52679867,-0.9139069,5.903256,11.717057,4.242796,meningioma
-39.565887,12.660364,-20.096783,-5.74596,-23.964458,4.414003,-1.0701174,11.965123,-5.4896655,-2.5926707,meningioma
-47.424496,6.5329666,-16.761656,-4.963425,-24.675108,0.6737847,6.613806,1.5307772,-0.95145,-3.167862,meningioma
-22.17143,1.3981457,0.110759795,-19.051342,1.020309,1.2347332,-3.4824548,-4.099931,-0.36424574,6.6196775,meningioma
-24.77316,12.161334,7.6714725,-3.5966716,13.101305,-8.497171,1.1307014,-6.7437196,-0.24613973,1.3817968,meningioma
-18.985634,0.45747814,12.308189,-18.68982,6.0813513,-6.3967347,-2.1308062,-2.0196898,-3.4359705,3.9365118,meningioma
-32.077236,16.08692,-7.5524898,-1.673116,11.845149,-4.5267353,-10.520776,-13.265065,-2.1710482,1.2025802,meningioma
-25.595705,-1.4395902,11.429338,-11.504494,3.8526633,-4.7769575,-8.701443,7.256381,0.3209481,3.7546957,meningioma
-20.730757,-0.24265054,14.173469,-12.283601,1.3986409,-6.0202427,-6.891829,8.244066,-0.27565107,3.163351,meningioma
-20.116169,13.007369,10.29803,-8.057991,14.743586,-9.7499695,5.7701144,-11.66548,-3.1695755,2.7187853,meningioma
-41.99258,6.997842,-7.57363,-1.9738339,6.2182827,-2.0389555,-8.705899,-6.2853155,-0.08262599,-0.75300485,meningioma
-38.77955,8.884866,-5.990319,-0.6774505,5.9922853,-3.2437272,-8.940209,-4.706874,1.0644318,-3.151442,meningioma
-56.539196,-2.9202628,-11.163279,-0.33155027,-5.9788113,-1.0978416,-0.24757227,-1.5218683,7.223007,2.9895947,meningioma
-36.7442,10.355357,-5.9296513,-0.6135994,4.643542,-3.45626,-9.122604,-1.5741484,2.913054,-3.2201805,meningioma
-38.66806,7.6971526,-4.0053883,-0.8259437,3.92123,-2.1961102,-7.282394,0.93173933,5.293886,-3.2582018,meningioma
-39.107937,18.174791,-21.569817,-3.1777203,-19.819717,0.67974716,-4.244539,7.7691927,4.111357,1.5484151,meningioma
-30.316969,7.5838714,7.529028,-3.2529268,11.807985,-7.649518,3.7656927,-3.793245,0.74949443,0.185427,meningioma
-34.331806,24.284424,-25.697195,-3.3603601,-29.444008,1.5334669,-2.2966976,13.201427,0.58513725,-2.2953086,meningioma
-41.56559,17.365665,-22.740057,-4.164651,-28.669088,1.830363,-0.14721884,11.473472,-2.549422,-5.0534887,meningioma
-30.60268,11.8441105,-0.41674545,-1.2717961,15.2800045,-4.549119,-6.2597585,-8.793995,-1.3743279,-3.7326007,meningioma
-27.644106,19.670422,-7.644513,-0.2526122,11.532319,-3.4655097,-7.4075613,-12.03669,1.3551115,-1.1339005,meningioma
-30.727083,20.842184,-14.320534,-1.0186623,2.3799145,-1.0096076,-7.433799,-8.161557,3.6125908,1.7204049,meningioma
-21.272612,33.667305,-24.382917,-2.2311697,-12.912805,1.7430222,-8.346927,2.8860748,2.944673,3.1485667,meningioma
-37.420753,16.843554,-19.230774,0.9798886,-11.544973,1.0348966,-5.578512,3.3115134,6.306778,4.241976,meningioma
-49.638676,5.654224,-16.270502,-0.57077724,-15.087185,1.1210804,-0.51095766,4.995441,4.9804873,1.8275647,meningioma
-34.720264,21.346685,-23.613571,-0.064877994,-21.731865,3.3868763,-5.14877,12.367786,2.3537292,1.428582,meningioma
-38.34073,18.396122,-22.846994,-1.4830183,-26.692976,4.694258,-3.5940912,15.860884,-2.2737296,-2.3715353,meningioma
-34.07551,24.527012,-26.729534,-0.004536704,-26.396376,1.17839,-5.88811,15.369151,2.082719,0.60374415,meningioma
-32.674267,18.079115,-11.66756,-1.0589043,4.833764,-2.3758492,-6.0588403,-10.581247,2.1677938,3.660011,meningioma
-40.51405,18.458368,-23.414673,-2.0697365,-28.232483,2.4354823,-2.981986,15.17881,-2.1291244,-2.874594,meningioma
-16.28186,19.790401,2.0541277,-5.597675,9.041977,-8.091563,-12.8322525,-4.907166,-7.798835,-8.042281,meningioma
-21.475433,18.646816,-1.5664762,-3.8956985,8.16307,-5.441874,-12.765721,-4.4544144,-4.851537,-7.0509295,meningioma
-23.951132,19.400656,-5.08232,-2.5037425,6.9523206,-3.5776396,-12.634157,-5.000157,-1.4291011,-5.2970476,meningioma
-25.526945,22.0675,-9.848597,-1.1569103,4.1158347,-1.7111782,-12.67426,-3.9494236,2.2180312,-2.9297829,meningioma
-23.75604,27.18972,-15.433722,0.24731797,-2.140612,-0.97042036,-13.714152,-0.5531184,5.2607136,-0.7457161,meningioma
-25.584812,29.075405,-20.853945,0.6298392,-11.739344,-0.4514198,-12.000937,4.345944,5.1594815,1.0896972,meningioma
-48.477795,7.3293386,-17.52194,-1.48695,-21.22227,3.555173,-0.66721916,10.442901,0.016774533,-1.2162869,meningioma
-25.95134,31.45664,-26.302734,0.051254064,-22.59735,0.9810028,-9.581231,11.443206,1.7120415,0.25807688,meningioma
-13.914749,22.999083,-3.2563655,-10.857469,4.0399175,-5.880264,-13.273474,-7.5162196,-6.925364,10.249007,meningioma
-11.804122,23.45185,-0.31926048,-12.922742,6.692578,-9.053294,-9.772893,-9.90325,-7.78077,9.787281,meningioma
-35.209312,16.297989,-12.856404,-1.3627621,2.7144578,-1.2724769,-6.625552,-8.073541,2.9240253,4.1653237,meningioma
-24.837101,12.068654,0.49161994,-12.421309,4.911971,-8.314605,-6.281563,-6.4252586,-5.15978,9.469463,meningioma
-31.253017,15.103215,-3.5437806,5.110585,2.884796,-1.4290925,-3.6814206,5.106147,12.908994,-2.2604659,meningioma
-33.158707,15.886457,-7.2425866,4.724652,0.5066365,-2.2486575,-4.688172,2.5333982,11.58081,-1.6095958,meningioma
-26.40642,25.309826,-12.715683,6.3718286,-2.3236222,-2.8301086,-7.004297,-0.3593519,10.834829,-0.79105055,meningioma
-37.855682,17.251547,-15.664081,3.7932203,-6.992244,-1.4370468,-5.308064,-0.21790195,7.653682,0.2144973,meningioma
-35.200153,23.453041,-21.689772,2.8696423,-16.681765,0.46320224,-4.4797153,4.6163034,5.0412493,-0.13490635,meningioma
-34.0623,26.788954,-24.840073,1.3688756,-27.794544,3.0055635,-2.6115334,12.040828,1.6782233,-1.9320055,meningioma
-40.197388,3.75328,-4.007758,-4.124381,10.82217,-4.317983,-6.3568764,-12.011024,-2.1711898,-0.6547458,meningioma
-35.948032,14.939446,-10.272159,-0.8040519,2.0795758,-1.2477043,-8.003146,-4.379423,4.2374334,-3.0418754,meningioma
-33.02553,20.246155,-14.568602,0.24446577,-2.166826,-1.0890617,-8.871648,-2.926704,5.275077,-1.9186616,meningioma
-33.88166,18.794918,-14.80537,-1.3174556,-0.010829177,-0.77523124,-7.2692804,-6.3263493,4.126934,4.8860183,meningioma
-26.52577,29.631271,-23.925835,0.610583,-12.298362,-1.6169457,-11.324221,3.510194,5.4301343,7.911318,meningioma
-28.303894,-1.8750291,17.180048,-8.481536,13.100322,-9.508809,0.6144735,0.7582356,1.3704877,1.8672299,meningioma
-28.457975,0.745654,15.456937,-5.157166,11.345962,-7.5958495,-1.0492572,3.402734,2.6455626,1.1130855,meningioma
-34.81259,-2.0743968,11.782119,-1.9111905,7.8750687,-4.7535605,-0.9699382,6.789445,4.528687,1.4966176,meningioma
-30.58644,-0.067475766,13.286712,-2.0365815,9.311529,-5.1588144,-0.90944815,6.314812,3.4155757,1.8127412,meningioma
-31.076963,18.70501,-9.1694765,-3.0086436,8.292691,-4.3076596,-6.3661113,-13.961425,-5.5126214,-1.4425181,meningioma
-33.91987,17.689379,-11.24859,-2.2757442,7.45179,-1.685967,-7.3503056,-11.90654,-2.462865,-0.113312446,meningioma
-34.343876,19.177816,-13.991599,-1.9373889,4.092398,-0.5707933,-8.385182,-9.08182,1.1045518,1.8353388,meningioma
-27.729616,26.939425,-19.76029,-0.9426876,-6.6930866,-0.48181906,-8.399008,-3.033185,4.893693,6.031771,meningioma
-31.04341,24.784382,-18.696253,-0.966272,-3.0341277,-0.5705161,-9.584562,-5.2233067,3.6183279,3.625456,meningioma
-32.202034,26.758162,-25.523384,-1.0943964,-21.591108,0.3629676,-6.884512,8.853138,3.2589252,3.2054574,meningioma
-33.41104,22.839052,-20.725739,-1.0843347,-11.276929,-0.8254558,-8.113717,0.5725424,4.3816442,5.0357175,meningioma
-34.50709,22.4907,-22.617134,-1.7007371,-17.691143,-0.13280058,-6.613706,5.545913,3.8419049,3.5679274,meningioma
-36.157253,22.29033,-25.200289,-2.8246353,-29.026564,1.9173746,-2.7222779,14.367299,-0.5698278,-1.7308275,meningioma
-41.122246,17.462757,-22.526182,-3.5383728,-28.740185,2.080878,-0.4939509,11.716452,-3.0829024,-3.698877,meningioma
-38.931995,5.2780266,-4.2985563,-3.2591288,10.532097,-4.2402534,-4.5592937,-14.786618,-2.7676194,-1.6382821,meningioma
-33.36124,22.774035,-23.050928,-3.4729953,-19.194374,0.104751766,-6.0947733,6.6344104,2.539926,-1.0108744,meningioma
-35.317333,20.604519,-20.863422,-1.501768,-12.907265,0.1827674,-6.8464994,2.7514274,4.416132,4.795374,meningioma
-32.4018,24.296974,-25.863403,-4.19418,-27.380953,0.9493052,-3.5036755,11.646277,-0.004326974,-2.8539693,meningioma
-34.701866,22.19547,-25.763582,-4.72249,-30.725636,1.4201922,-0.9264913,12.728611,-3.2012107,-5.541141,meningioma
-33.004875,16.861292,-10.351016,-4.728149,5.7859573,-5.355641,-7.0038347,-11.8158245,-2.319331,0.35740042,meningioma
-28.396505,20.870676,-10.800807,-4.7414737,6.9743776,-5.8619294,-8.482491,-12.747469,-4.8547564,0.5423807,meningioma
-26.930405,21.43905,-9.026623,-2.6249166,11.4092045,-4.413037,-11.74775,-15.963726,-4.54697,3.449602,meningioma
-31.43525,17.008245,-7.2372317,-3.5800786,12.870315,-4.5395246,-7.6605816,-17.266884,-5.7039165,1.0479811,meningioma
44.85445,-10.6397505,10.4570265,12.632927,-14.237417,-8.727433,-6.727957,-4.5527186,-9.739869,-0.8049906,notumor
-9.1404505,-6.6695104,10.629809,14.422641,6.097485,4.5812445,6.4168043,-0.7624121,-8.109353,-2.4099562,notumor
16.744411,2.5995076,4.5076137,1.3474575,-7.221377,12.409947,1.586697,-1.979484,-11.22351,4.5504346,notumor
57.06548,14.1867075,-11.570655,5.269321,-22.180182,17.05384,0.5419074,-7.11005,-12.748824,14.923871,notumor
1.4161266,-2.2951431,2.7500858,26.851181,-8.197667,13.503666,13.604195,8.834138,-11.748641,-3.239574,notumor
10.502665,22.791914,7.3619967,6.5900793,12.792432,4.686185,21.58966,0.31197807,12.168145,-0.32952085,notumor
1.8709749,19.511454,-8.368213,1.8284417,-0.63113797,-5.3814354,-10.736778,2.815956,3.0342474,0.22607952,notumor
55.722572,61.57761,5.408343,-1.163513,-0.1571535,3.9790103,17.46439,-21.948143,-12.341744,-5.488347,notumor
13.683176,-21.491638,-17.404911,-8.892056,4.6979375,-11.827506,-10.47657,-2.940072,4.062586,4.4032435,notumor
84.7665,-13.930883,-20.874273,-0.92408496,4.1560216,-5.078308,3.037478,1.4467725,-3.6279314,9.774908,notumor
-0.8173424,47.005974,-11.33213,-2.585498,11.284229,-5.80681,-15.126776,-9.901962,-4.2327895,8.879157,notumor
-31.18553,1.8627018,8.90709,-7.436484,1.0608925,-5.3848205,7.994743,10.831291,8.372299,2.0150619,notumor
-31.18553,1.8627018,8.90709,-7.436484,1.0608925,-5.3848205,7.994743,10.831291,8.372299,2.0150619,notumor
-28.464224,0.019464418,6.7768154,-0.63616407,12.455912,-4.201326,6.590083,2.0057967,8.086037,0.5519767,notumor
-28.464224,0.019464418,6.7768154,-0.63616407,12.455912,-4.201326,6.590083,2.0057967,8.086037,0.5519767,notumor
8.8474455,22.018614,-0.26719135,10.914278,3.1536427,6.515387,-0.20814034,2.8109698,7.917968,-4.5503664,notumor
16.556128,27.211618,5.9926233,-2.7004893,-1.1286407,6.714109,3.8435571,13.18907,11.681382,3.673218,notumor
10.979574,24.304129,4.494594,7.495992,10.040077,2.3062775,15.0846615,12.428219,15.05655,2.4552183,notumor
21.71496,-6.58746,-6.1835146,0.74949604,8.517619,-4.676368,-7.7580123,2.8977284,11.866012,-2.8232243,notumor
16.628345,-32.243893,-10.845691,22.428152,-0.49330065,-6.406233,13.701014,1.5005398,2.5624185,18.213448,notumor
7.34902,-25.236753,-11.753522,-0.09772219,6.3680587,5.45349,5.592282,2.2668397,9.240947,-0.6192465,notumor
14.596968,0.6658693,-18.071522,10.600541,-5.5835114,3.0690353,8.280266,1.7532465,-8.272892,13.47134,notumor
31.734833,27.693014,-3.7243114,20.47249,2.8242846,2.278779,26.83803,3.5660968,-10.552241,-4.8248205,notumor
